YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
2015,1,31,-14.31,-22.54,-18.42,0.85,0.04,58.8,4.81,250.81,6.59,252.06,50.69,-14.27
2015,2,1,-14.9,-21.81,-18.35,0.98,0,58.83,5.1,229.88,6.96,231.62,53.88,-15.98
2015,2,2,-12.63,-20.14,-16.38,1.1,0,59.1,5.91,238.56,8.16,240.5,54.25,-13.63
2015,2,3,-10.43,-16.86,-13.64,1.53,0,59.31,4.09,245.44,5.49,246.81,60.19,-11.85
2015,2,4,-10.42,-16.35,-13.38,1.65,0,58.94,4.91,246,7.12,246.94,61.75,-11.31
2015,2,5,-11.73,-20.92,-16.32,1.04,0,59.04,5.38,264.5,7.93,265.94,48.31,-11.83
2015,2,6,-11.64,-20.65,-16.15,1.04,0,58.88,5.85,270.5,8.05,271.94,49,-12.48
2015,2,7,-9.76,-19.07,-14.42,1.28,0,58.89,3.52,264.12,4.62,265.38,47.5,-10.88
2015,2,8,-8.72,-17.62,-13.17,1.4,0,58.81,5.79,254.06,7.92,255.19,50.88,-9.23
2015,2,9,-9.56,-17.71,-13.63,1.4,0,58.96,4.84,261.69,6.55,262.75,54,-9.83
2015,2,10,-11.24,-18.8,-15.02,1.22,0,59.19,4.22,289,5.47,289.5,55.25,-11.99
2015,2,11,-11.64,-22.86,-17.25,0.85,0,59.22,3.81,264.12,4.83,266,39.75,-13
2015,2,12,-10.16,-21.66,-15.91,0.98,0.02,58.95,2.99,236.88,3.78,238.38,38.44,-11.31
2015,2,13,-8.57,-17.02,-12.8,1.53,0.03,58.63,3.01,228.88,3.84,231.06,52.69,-9.28
2015,2,14,-9.5,-18.81,-14.16,1.28,0,58.62,3.72,278.19,4.75,278.94,48,-9.88
2015,2,15,-10.26,-20.18,-15.22,1.16,0,58.99,3.73,238.75,4.72,252.94,46.88,-10.27
2015,2,16,-10.64,-22.64,-16.64,0.85,0,59.14,3.92,272.25,4.95,273.88,36.06,-12.05
2015,2,17,-8.7,-17.22,-12.96,1.59,0,58.92,4.84,226.25,6.41,227.5,52.69,-9.07
2015,2,18,-7.34,-12.11,-9.72,2.44,0.07,58.8,3.73,224.5,4.99,226.19,72.19,-6.93
2015,2,19,-7.24,-13.6,-10.42,2.14,0.05,58.74,4.93,235.06,6.8,236.38,63.62,-6.8
2015,2,20,-9.06,-17.95,-13.5,1.34,0,58.92,5.99,257.56,8.41,259.12,51.44,-9
2015,2,21,-9.38,-16.2,-12.79,1.65,0.01,58.89,3.91,274.94,5.53,276.62,58.88,-9.29
2015,2,22,-8.5,-18.08,-13.29,1.34,0,59.02,5.42,274.38,7.34,276.69,50.19,-8.02
2015,2,23,-5.72,-15.13,-10.43,1.83,0,59.1,5.42,274.75,7.7,276.69,50,-5.32
2015,2,24,-3.6,-13.57,-8.59,2.14,0,58.96,6.16,273.94,8.59,275.38,49.62,-3.2
2015,2,25,-3.5,-11.45,-7.47,2.56,0,58.88,5.26,269.5,7.23,270.25,55.81,-3.38
2015,2,26,-1.88,-13.61,-7.74,2.14,0.02,58.64,6.97,244.81,9.91,246.12,43,-1.77
2015,2,27,-2.19,-12.15,-7.17,2.44,0.24,58.62,7.25,248.12,10,249.25,48,-1.81
2015,2,28,-2.91,-16.64,-9.77,1.59,0.07,58.92,7.87,256.75,10.8,258,34.38,-2.26
2015,3,1,-1.81,-14.35,-8.08,2.01,0.02,59.1,7.5,248.88,10.21,250.31,40.19,-1.2
2015,3,2,-1.6,-10.95,-6.27,2.69,0.02,58.91,7.55,250.88,10.5,252.25,52.5,-1.38
2015,3,3,-2.87,-9.31,-6.09,3.17,0.63,58.48,5.01,239.81,6.71,241.12,63.94,-2.59
2015,3,4,-4.35,-13.47,-8.92,2.2,0.38,58.25,7.25,240.56,9.69,241.75,51.44,-3.85
2015,3,5,-5.45,-15.58,-10.51,1.83,0.26,58.56,6.23,257.62,8.11,258.06,48.94,-4.27
2015,3,6,-5.63,-16.98,-11.31,1.59,0,58.78,4.8,246.81,6.39,248.19,43,-3.7
2015,3,7,-4.96,-14.61,-9.78,2.01,0,58.78,6.39,256.94,8.29,257.5,52.5,-3.95
2015,3,8,-5.17,-15.96,-10.56,1.77,0,59.12,3.77,244.75,4.95,246.25,45.25,-4.17
2015,3,9,-2.38,-13.6,-7.99,2.14,0.02,59.16,5.52,248.75,7.3,249.31,46.38,-1.55
2015,3,10,-4.06,-16.48,-10.27,1.71,0.02,59.14,6.48,264.12,8.42,264.5,40.38,-2.89
2015,3,11,-5.9,-18.41,-12.16,1.34,0,59.46,4.67,266.56,6.39,268.5,40.94,-4.27
2015,3,12,-2.83,-16.93,-9.88,1.53,0,59.26,6.48,251.56,9.15,252.69,34.12,-2.06
2015,3,13,-2.78,-13.21,-8,2.2,0,59.19,4.23,261,5.65,260.62,46.62,-1.52
2015,3,14,-2.41,-11.06,-6.74,2.62,0.02,59.05,5,202.5,6.73,203.5,51.62,-1.99
2015,3,15,-2.71,-12.49,-7.6,2.32,0,59.24,5.38,249,7.16,250.19,48.69,-2
2015,3,16,-0.55,-8.6,-4.57,3.36,0.2,59.07,5.33,230.81,6.78,231.81,60.81,0.43
2015,3,17,-1.97,-12.35,-7.16,2.44,0.06,58.94,5.26,246.94,6.77,249.19,48.75,-1.29
2015,3,18,-2.44,-12.14,-7.29,2.44,0.85,58.72,5.85,219.38,7.27,220.38,50.62,-1.77
2015,3,19,-5.68,-11.63,-8.66,2.56,2.95,58.91,3.3,135.56,3.69,136.19,63.88,-4.07
2015,3,20,-7.92,-14.46,-11.19,1.95,1.26,59.37,3.71,207.38,4.46,221.62,62.06,-6.12
2015,3,21,-5.35,-15.5,-10.42,1.83,0.16,59.35,5.02,229.44,6.63,231.19,49.94,-4.63
2015,3,22,-3.98,-15.07,-9.52,1.89,0.06,59.44,5.88,262.31,7.67,263,44.88,-2.92
2015,3,23,-3.04,-14.09,-8.56,2.01,0.05,59.55,3.12,295.44,3.94,294.56,44.81,-1.85
2015,3,24,-2.63,-18.11,-10.37,1.34,0,59.73,2.88,303.38,3.53,304.31,29.56,-2.65
2015,3,25,-0.32,-16.55,-8.43,1.59,0,59.65,3.45,236.06,4.27,237.88,29.69,-0.6
2015,3,26,1.04,-13.64,-6.3,2.08,0,59.64,4.26,219.62,5.43,220.69,35.19,1.34
2015,3,27,-0.35,-12.29,-6.32,2.38,0,59.68,2.97,246.31,4,217.25,43.25,2.32
2015,3,28,-0.35,-13.4,-6.87,2.14,0,59.4,4.73,266.81,6.11,267.56,37.31,0.05
2015,3,29,1.98,-13.55,-5.78,2.14,0,59.32,4.2,227.19,5.55,229.12,34,2.82
2015,3,30,2.97,-7.85,-2.45,3.54,0,59.21,4.85,235.5,6.35,236.69,53.75,4.3
2015,3,31,0.86,-4.35,-1.74,4.64,0.5,58.91,5.9,209.25,7.59,210.06,73.94,2.19
2015,4,1,0.08,-11.67,-5.8,2.56,0.03,59.05,3.09,268,4.11,269.62,46.88,2.58
2015,4,2,-0.4,-10.27,-5.33,2.87,0,58.74,4.84,224.75,6.28,226.81,50.94,0.96
2015,4,3,1.14,-11.98,-5.42,2.5,0.01,58.64,6.46,234.56,8.65,235.94,41.5,2.87
2015,4,4,1.44,-9.56,-4.06,3.11,0.26,58.66,6.27,227.38,7.59,227.75,47.88,3.15
2015,4,5,-0.97,-8.03,-4.5,3.48,2.29,58.66,5.59,196.81,7.42,197.81,60,-0.45
2015,4,6,-2.7,-8.52,-5.61,3.3,3.94,58.92,2.25,192.12,2.71,191.81,65.31,-1.06
2015,4,7,-4.12,-11.93,-8.02,2.44,1.28,59.23,3.76,191.62,4.69,192.19,56.31,-2.94
2015,4,8,-2.85,-8.65,-5.75,3.23,2.07,59.14,2.65,201.31,3.22,200.5,66.69,-1.15
2015,4,9,-3.62,-11.07,-7.35,2.62,0.25,59.19,3.13,84.88,3.73,85.5,57,-1.6
2015,4,10,-3.72,-10.92,-7.31,2.69,0.37,59.27,3.87,162.44,4.49,177.31,58,-2.1
2015,4,11,-5.02,-17.2,-11.11,1.46,0,59.76,2.62,138.56,3.15,138.5,37.62,-2.95
2015,4,12,-4.18,-16.27,-10.22,1.59,0,60.03,1.76,146.12,2.2,145.62,38.31,-2.17
2015,4,13,-1.64,-11.83,-6.74,2.5,0.97,59.74,3.67,177.88,4.52,178.88,48.38,-0.31
2015,4,14,-0.6,-12.59,-6.6,2.38,0.17,59.62,5.1,300.06,6.17,300.56,43.75,0.81
2015,4,15,2.46,-13.95,-5.74,2.01,0,59.75,3.46,252.06,4.28,253.62,31.06,3
2015,4,16,1.12,-7.13,-3,3.78,0.67,59.45,4.06,214.12,5.13,215.81,57.31,2.19
2015,4,17,2.92,-5.06,-1.07,4.39,0.73,58.98,5.16,213.75,6.65,215,62.62,4.8
2015,4,18,-1.63,-7.95,-4.79,3.48,5.71,59.01,3.62,263,4.39,262.56,64.12,0.28
2015,4,19,-1.78,-12.77,-7.27,2.26,0.02,59.31,4.37,246.19,5.55,247.12,45.19,-0.92
2015,4,20,1.06,-10.77,-4.85,2.69,0,59.28,6.19,227.88,8.27,242.44,43.56,1.99
2015,4,21,0.5,-7.57,-3.54,3.6,2.49,59.23,4.2,179.06,5.38,180.56,57.44,1.9
2015,4,22,-0.06,-8.2,-4.13,3.42,1.94,59.25,2.21,123.94,2.74,125.31,59.81,3.48
2015,4,23,-1.67,-10.45,-6.06,2.81,1.16,59.58,4.24,250.81,5.2,250.75,54.56,0.37
2015,4,24,-1.95,-10.64,-6.3,2.69,0.25,59.74,1.83,53.19,2.3,53.5,54.25,1.2
2015,4,25,-0.96,-9.81,-5.38,2.93,0.09,59.66,2.07,198,2.38,196.25,52.31,0.97
2015,4,26,1.33,-10.99,-4.83,2.69,0.03,59.61,1.08,154.31,1.3,154.44,43.38,5.03
2015,4,27,1.83,-7.95,-3.06,3.42,0.22,59.5,2.24,190.75,2.83,192.19,51.56,4.55
2015,4,28,2.24,-6.91,-2.33,3.78,0.92,59.46,2.21,190.75,2.96,193.38,54.44,4.8
2015,4,29,4.11,-6.73,-1.31,3.85,0.26,59.24,3.97,196.69,5.42,197.94,50.75,6.51
2015,4,30,-0.59,-8.52,-4.55,3.36,1.38,59.36,3.93,239.75,4.81,239.69,56.94,0.38
2015,5,1,2.08,-10.77,-4.35,2.69,0,59.41,2.82,210.12,3.77,211.5,41,4.76
2015,5,2,3.07,-6.4,-1.67,3.91,4.2,59.18,4.65,216.44,6.19,218.38,53.88,4.61
2015,5,3,1.08,-6.24,-2.58,3.97,6.94,59.3,4.21,142.81,5.41,143.06,63.44,3.12
2015,5,4,2.32,-5.91,-1.8,4.09,6.9,59.24,3.73,225.5,5.11,225.81,61,3.67
2015,5,5,0.56,-11.82,-5.63,2.56,0.08,59.42,5.71,290.69,7.27,291.19,44.31,2.07
2015,5,6,2.26,-12.72,-5.24,2.26,0.01,59.43,4.14,270.94,5.28,271.81,34.62,4.08
2015,5,7,0.94,-12.88,-5.97,2.26,0.08,59.54,4.84,254.5,6.04,253.81,36.31,1.74
2015,5,8,2.06,-11.32,-4.63,2.69,0.76,59.55,3.09,228.44,3.91,228.94,39.88,3.87
2015,5,9,3.43,-10.88,-3.73,2.69,0.02,59.5,3.37,271.94,4.35,273.75,39.38,5.52
2015,5,10,2.59,-12.07,-4.74,2.5,0.07,59.69,5.37,325.5,6.72,325.5,37.75,3.9
2015,5,11,3.98,-14.88,-5.45,1.89,0,59.84,2.53,266.81,3.06,268.5,26.06,5.69
2015,5,12,6.35,-10.48,-2.06,2.93,0.11,59.47,1.64,261.12,2.22,261.19,33.88,8.81
2015,5,13,6.39,-4.06,1.16,4.82,0.45,59.38,4.22,251.5,5.03,252.44,58,9.27
2015,5,14,5.42,-1.13,2.15,5.92,4.04,59.53,2.55,192.69,3.03,193.94,68.19,8.03
2015,5,15,3.55,-1.1,1.23,5.92,1.69,59.59,1.86,132.94,2.2,133.44,76,5.83
2015,5,16,2.99,-1.57,0.71,5.74,4.72,59.46,2.23,165,2.66,163.25,75.5,4.76
2015,5,17,0.61,-4.29,-1.85,4.64,2.9,59.54,3.06,73.62,3.78,73.94,71.5,1.46
2015,5,18,4.11,-6.13,-1.02,3.97,0.83,59.53,2.27,234.19,2.78,235.31,51.44,6.19
2015,5,19,6.88,-5.81,0.54,4.15,0.03,59.42,3.42,206.38,4.38,207.88,46.38,9.2
2015,5,20,7.07,-2.92,2.08,5.25,2.69,59.47,3.43,216.75,4.34,216.12,56.44,9.72
2015,5,21,2.8,-2.56,0.12,5.31,6.01,59.42,2.82,109.81,3.58,124.81,69.75,4.83
2015,5,22,2.24,-2.82,-0.29,5.19,4.68,59.39,2.34,114.94,2.96,115.25,72.5,4.15
2015,5,23,2.8,-1.83,0.48,5.62,3,59.28,1.44,169.19,1.82,169.69,74.12,4.06
2015,5,24,3.98,-1.23,1.37,5.86,2.33,59.2,3.5,206.94,4.47,208.44,72.62,5.44
2015,5,25,3.68,-2.42,0.62,5.37,0.67,59.35,3.05,214.19,3.88,215.69,68.62,4.9
2015,5,26,6.12,-3.31,1.4,5,0.73,59.48,2.68,225.12,3.61,227,58.38,8.44
2015,5,27,5.9,-1.52,2.19,5.8,3.82,59.29,4.38,213.44,5.66,215.5,64.5,7.75
2015,5,28,4.08,-3.77,0.15,4.88,8.14,59.34,2.93,248.69,3.6,249.62,61.19,5.15
2015,5,29,3.5,-5.71,-1.11,4.15,0.63,59.66,2.94,247.62,3.68,249.12,59.69,6.12
2015,5,30,4.97,-4.39,0.29,4.7,0.86,59.61,3.62,205.12,4.44,205.94,60.56,7.39
2015,5,31,7.31,-1.06,3.12,6.04,0.91,59.21,4.58,214.94,5.88,216.88,64.25,9.33
2015,6,1,7.45,0.33,3.9,6.65,10.82,59.18,3.06,214.56,4.02,216,67.38,9.88
2015,6,2,7.83,-2.92,2.46,5.19,1.15,59.35,4.36,219.25,5.71,221.19,54.25,9.03
2015,6,3,7.24,-0.37,3.44,6.29,1.02,59.63,2.94,145.62,3.51,147.94,62.75,9.05
2015,6,4,5.97,-2.36,1.8,5.43,1.21,59.82,2.32,165.25,2.94,164.44,59.75,9.12
2015,6,5,9.88,-0.13,4.87,6.47,12.82,59.49,3.25,222.88,4.12,223.88,57.44,11.15
2015,6,6,6.7,0.58,3.65,6.77,5.66,59.41,2.09,149.25,2.59,148.56,68.75,9.53
2015,6,7,5.24,-1.83,1.71,5.62,4.84,59.53,3.38,111.12,4.05,110.25,64.44,8.33
2015,6,8,4.1,-2.78,0.66,5.19,1.6,59.64,2.67,141.94,3.2,140.5,64.06,6.8
2015,6,9,5.51,-4.83,0.34,4.46,0.36,59.62,2.27,220.88,2.93,220.19,51.44,7.11
2015,6,10,6.66,-6.18,0.24,3.97,0,59.72,1.62,136.38,2.01,134.62,42.44,8.65
2015,6,11,7.14,-1.27,2.94,5.92,1.45,59.44,3.59,191.31,4.36,192.44,58.81,8.23
2015,6,12,5.44,0.33,2.89,6.59,2.4,59.38,2.3,215.31,2.97,215.69,72.62,7.17
2015,6,13,6.8,0.64,3.72,6.77,8.94,59.22,3.62,194.25,4.76,195,69.81,8.15
2015,6,14,4.8,0.48,2.64,6.65,7.99,59.31,1.59,139.38,2.07,155.69,75.56,5.82
2015,6,15,6.42,0.61,3.51,6.77,2.39,59.18,4.91,200.19,6.72,202.38,70.94,7.19
2015,6,16,7.39,1.58,4.48,7.26,0.37,59.29,3.23,209.5,4.18,211.25,70.44,9.05
2015,6,17,6.77,1.63,4.2,7.26,2.7,59.37,1.21,209.75,1.63,214.31,73.25,9.25
2015,6,18,8.05,2.53,5.29,7.69,4,59.43,2.48,218.88,3.5,219.12,71.56,9.62
2015,6,19,8.2,1.48,4.84,7.14,5.52,59.46,2.79,213.25,3.89,213.44,67.12,9.32
2015,6,20,7.21,-2.09,2.56,5.49,0.29,59.68,2.06,198.88,2.86,200,56.06,8.3
2015,6,21,7.56,-1.08,3.24,6.1,4.75,59.51,2.84,201.94,3.62,202.56,58.38,7.9
2015,6,22,7.89,2.93,5.4,8,3.86,59.18,4.57,212.75,6.05,215,74.75,8.86
2015,6,23,7.22,3.58,5.4,8.36,7.99,59.27,3.95,207.12,5.36,208.5,79.75,8.21
2015,6,24,9.67,3.27,6.47,8.12,1.64,59.43,2.3,209.62,3.16,225.19,68.38,10.92
2015,6,25,10.54,5.12,7.83,9.34,0.66,59.33,2.89,200.81,3.76,201,72.31,11.62
2015,6,26,12.01,5.77,8.89,9.7,0.68,59.2,3.8,214,5.4,215.81,69.06,13.11
2015,6,27,11.94,5.32,8.63,9.4,1.3,59.41,3.85,207.62,5.42,209.06,67.75,13.19
2015,6,28,11.82,5.1,8.46,9.22,2.15,59.66,3.59,213.75,4.89,215.38,67.38,13.16
2015,6,29,12.51,5.29,8.9,9.34,4.71,59.66,2.88,208.12,3.7,239.56,64.94,13.45
2015,6,30,11.52,5.69,8.6,9.58,10.53,59.64,2.79,189.94,3.77,204.44,70.5,13.15
2015,7,1,11.19,6.13,8.66,9.95,3.25,59.5,2.05,190.44,2.83,191.88,74.69,12.71
2015,7,2,11.4,5.6,8.5,9.58,2.08,59.39,3.12,227.25,4.1,228.81,71.19,12.71
2015,7,3,8.69,4.54,6.61,8.91,7.73,59.42,2.2,169.5,3.09,171.38,78.06,10.65
2015,7,4,4.89,-0.73,2.08,6.04,3.29,59.75,3.56,129.38,4.55,159.19,70.56,6.68
2015,7,5,5.72,-5.03,0.34,4.33,0,59.83,1.77,209.75,2.28,209,50.38,7.07
2015,7,6,7.8,-4,1.9,4.76,0,59.68,1.8,190.88,2.38,190.5,46.31,9.08
2015,7,7,8.85,-0.18,4.33,6.41,0.39,59.48,3.21,178.69,4.08,179.31,58,10.02
2015,7,8,5.66,1.55,3.61,7.2,11.77,59.6,3.45,148.12,4.69,147.88,76.94,6.75
2015,7,9,6.09,-3.24,1.43,5,0.01,59.93,1.9,72.88,2.39,70.88,56.56,7.48
2015,7,10,8.22,-2.84,2.69,5.19,0,59.75,1.91,161,2.44,163.44,49,9.2
2015,7,11,10.73,2.55,6.64,7.87,0.75,59.53,3.82,201.31,5.26,202.5,60.44,11.65
2015,7,12,9.52,3.74,6.63,8.36,1.22,59.75,3.37,132.25,4.45,132.38,70.88,11.24
2015,7,13,8.65,2.84,5.75,7.87,1.02,59.73,2.51,37.94,3.49,37.38,70.38,10.68
2015,7,14,5.29,-1.45,1.92,5.74,2.53,59.77,2.97,85.81,4.09,99.06,64.62,7
2015,7,15,5.51,-4.63,0.44,4.58,0.6,59.71,2.22,133.31,3.2,132.5,53.62,8.02
2015,7,16,4.48,-4.35,0.06,4.64,0.49,59.69,2.66,197,3.46,196.69,58.12,6.15
2015,7,17,6.42,-4.52,0.95,4.58,0.01,59.61,1.81,208,2.27,206.44,48.56,7.76
2015,7,18,6.85,-3.83,1.51,4.82,0.03,59.65,2.35,142.31,3,141.31,50.5,8.45
2015,7,19,7.29,-2.74,2.27,5.25,0.03,59.66,1.67,144.31,2.17,156.12,53.94,9.3
2015,7,20,7.83,-0.77,3.53,6.1,0.13,59.65,1.48,189.19,2,188.44,60.12,10.22
2015,7,21,7.83,-1.16,3.33,5.92,0.74,59.75,2.8,189.31,3.56,188.5,58.81,9.46
2015,7,22,8.73,-3.87,2.44,4.82,0.72,59.79,2.47,179.94,3.48,194.38,46.69,9.98
2015,7,23,7.14,-4.88,1.13,4.46,0.14,59.93,2.81,165.12,3.83,180.19,49.75,8.57
2015,7,24,7,-6.15,0.43,3.97,0.09,59.99,2.8,45.25,3.74,29.88,44.69,8.32
2015,7,25,8.94,-5.22,1.86,4.33,0,59.9,2.11,60.25,2.67,59,41.5,9.89
2015,7,26,9.9,-4.03,2.93,4.76,0.15,59.87,2.53,71.38,3.23,70.56,41.88,10.52
2015,7,27,10.96,-1.91,4.53,5.55,0,59.79,2.18,117,2.85,116.19,45.19,11.72
2015,7,28,11.61,-0.12,5.75,6.35,0.31,59.74,2.9,58.56,3.82,58,48.56,12.14
2015,7,29,11,1.08,6.04,6.96,0.65,59.72,2.16,108.56,2.71,108.19,54.5,11.69
2015,7,30,11.48,1.28,6.38,7.08,0.06,59.77,2.71,81.81,3.59,82,56.88,13.14
2015,7,31,11.28,-2.27,4.51,5.43,0,59.82,3.41,102.38,4.41,103,44.56,11.87
2015,8,1,12.15,-2.24,4.95,5.43,0.07,59.9,2.7,115.31,3.47,115.94,41.5,12.71
2015,8,2,13.89,-0.13,6.88,6.41,0,59.8,1.66,174.81,2.07,174.5,42,14.95
2015,8,3,12.47,2.22,7.34,7.51,0.87,59.72,1.6,151.69,1.98,129.19,55,14.4
2015,8,4,10.54,0.43,5.48,6.65,0.8,59.7,2.94,38.19,3.69,37.69,56.75,12.52
2015,8,5,10.48,0.03,5.26,6.53,2.12,59.58,1.13,152.12,1.45,168.69,54.25,12.88
2015,8,6,6.87,3.55,5.21,8.3,10.42,59.47,2.33,126.94,2.74,128.75,81.25,8.16
2015,8,7,8.05,0.73,4.4,6.77,0.85,59.73,3.17,18,4.34,18.56,65.88,9.98
2015,8,8,7.83,-2,2.92,5.55,1.61,59.87,2.35,116.81,3,130.81,55.44,8.97
2015,8,9,8.03,-4.74,1.65,4.52,0,59.8,2.26,110.94,2.96,110.25,46.12,9.73
2015,8,10,9.78,-2.36,3.71,5.37,0.02,59.82,1.34,167.88,1.68,181.62,46.06,10.85
2015,8,11,11.18,-1.72,4.73,5.62,0.09,59.85,1.22,187.88,1.59,187.56,44.5,12.32
2015,8,12,12.05,-1.66,5.19,5.68,0.07,59.81,1.85,178.88,2.39,178.12,43.56,13.4
2015,8,13,10.15,1.55,5.85,7.2,2.82,59.74,3.33,183.06,4.16,182.69,59.06,11.36
2015,8,14,9.75,3.18,6.46,8.06,2.86,59.7,2.06,116.62,2.84,117.31,68.94,11.91
2015,8,15,11.15,4.74,7.94,9.03,1.39,59.54,4.15,206.06,5.23,207.12,69.38,12.33
2015,8,16,8.57,1.69,5.12,7.2,4.17,59.79,3.17,83.62,4.48,84.62,66.38,10.49
2015,8,17,7.62,1.55,4.58,7.32,5.99,59.61,2.87,133.75,3.78,135.31,69.44,9.98
2015,8,18,4.52,-0.16,2.19,6.35,2.49,59.65,3.82,59.44,4.8,59.88,74.38,5.72
2015,8,19,2.44,-1.08,0.68,5.92,2.53,59.84,4.45,28.25,5.91,29.5,79.19,3.11
2015,8,20,2.76,-6.13,-1.68,4.03,0.25,60.06,1.89,74.44,2.8,71.44,59.19,4.26
2015,8,21,4.76,-5.41,-0.33,4.27,0.11,59.89,1.8,209.31,2.7,226.88,58.44,7.08
2015,8,22,6.5,-3.16,1.67,5.07,0.01,59.64,1.95,201.5,2.51,204.31,57.56,8.2
2015,8,23,8.49,-0.74,3.87,6.16,1.43,59.49,2.15,183.88,2.84,185.94,57.38,9.69
2015,8,24,7.94,1.94,4.94,7.39,6.41,59.44,3.63,207,4.91,192.81,71.25,9.12
2015,8,25,8.51,-0.56,3.98,6.16,2.48,59.65,1.45,164.81,1.96,164.25,59.88,10.11
2015,8,26,9.06,2.76,5.91,7.87,3.08,59.6,2.81,220.44,3.62,221.94,69.5,10.35
2015,8,27,8.18,1.08,4.63,6.96,1.47,59.79,2.59,89.62,3.31,89.94,65.62,9.48
2015,8,28,6.81,1.65,4.23,7.26,3.14,59.65,2.62,91.81,3.4,94.75,72.06,8.3
2015,8,29,7.64,0.4,4.02,6.59,1.45,59.63,1.63,82.06,2.23,110.12,65.75,9.61
2015,8,30,7.53,2.4,4.97,7.69,4.53,59.52,2.96,160.88,3.77,162.31,73.81,8.85
2015,8,31,8.43,1.55,4.99,7.2,1.14,59.56,1.6,165.94,2.34,165.88,67.75,10.65
2015,9,1,8.08,2.62,5.35,7.75,1.73,59.44,2.95,202,3.86,203.31,73.12,9.1
2015,9,2,7.84,3,5.42,8,2.78,59.45,3.41,194.56,4.37,195.31,75.88,9.4
2015,9,3,8.29,2.17,5.23,7.51,8,59.67,2.96,219.12,4.04,221.25,69.44,8.73
2015,9,4,8.79,3.01,5.9,7.93,0.76,59.87,2.82,188.88,3.62,189.94,71.06,9.98
2015,9,5,9.84,2.43,6.14,7.63,0.86,59.84,1.43,232.12,1.88,233.31,65.19,11.04
2015,9,6,8.83,3.08,5.95,8,2.5,59.72,2.54,188.62,3.39,189.94,70.31,9.37
2015,9,7,8.94,4.12,6.53,8.61,7.41,59.55,3.12,208.19,4.3,209.75,75.94,10.16
2015,9,8,9.37,2.78,6.08,7.81,0.22,59.6,3.04,209.75,4.35,211.44,68.81,10.45
2015,9,9,9.58,3.03,6.3,7.93,1.52,59.75,2.7,195.06,3.57,195.81,68.62,10.57
2015,9,10,8.26,3.62,5.94,8.24,1.76,59.89,2.1,223.31,2.84,223.38,75.94,9.67
2015,9,11,7.76,2.83,5.3,7.81,2.93,59.86,1.87,202.94,2.68,201.81,74.94,9.4
2015,9,12,5.98,0.39,3.19,6.59,4.68,59.81,2.04,136.81,2.73,152,71.44,7.35
2015,9,13,6.12,-0.48,2.82,6.16,3.91,59.79,2.44,104.75,2.94,104.19,66.44,7.31
2015,9,14,6.8,0.01,3.4,6.41,0.34,59.7,2.94,190.12,3.86,192.06,65.94,7.3
2015,9,15,6.56,1.4,3.98,7.08,1.07,59.61,3.62,191.19,4.91,192.62,73.75,7.69
2015,9,16,5.73,0.84,3.29,6.84,4.59,59.61,2.23,202.75,3.06,205.81,74.06,6.56
2015,9,17,4.11,0.02,2.06,6.41,3.08,59.75,2.41,185.81,3.05,187.75,76.38,4.2
2015,9,18,6.67,-0.95,2.86,6.04,2.4,59.79,2.79,220.25,3.73,222.38,67.5,7.93
2015,9,19,6.1,-1.06,2.52,5.92,1.84,59.82,1.52,222.06,2.07,220.44,65.81,7.43
2015,9,20,6.37,1.51,3.94,7.2,2.17,59.52,3.38,229.12,4.59,230.25,74.56,7
2015,9,21,5.99,1.47,3.73,7.2,2.53,59.45,4.82,188.62,6.2,190,76.69,6.44
2015,9,22,5.3,-1.68,1.81,5.74,0.05,59.67,2.63,183.62,3.43,185,65.69,6.65
2015,9,23,7.58,2.84,5.21,7.93,4.46,59.34,4.93,218.12,6.8,219.25,75.56,8.17
2015,9,24,5.41,1.59,3.51,7.26,7.56,59.33,2.66,181.56,3.46,182.75,79.81,6.87
2015,9,25,6.14,0.3,3.23,6.65,4.55,59.21,3.84,164.69,5.2,167.25,71.62,6.26
2015,9,26,7.48,2.22,4.85,7.57,2.49,59.32,4.96,201.94,7.19,204.25,73.5,7.92
2015,9,27,7.55,0.8,4.18,6.84,0.04,59.41,5.41,207.81,7.75,209.69,68,8.33
2015,9,28,6.98,0.01,3.5,6.41,0,59.53,4.47,202.31,6.03,204.06,67.5,7.93
2015,9,29,6.73,-0.16,3.29,6.29,0,59.79,3.62,205,5.05,206.94,66.94,7.51
2015,9,30,4.89,-4.13,0.38,4.7,0,60.18,3.06,160.62,4.06,175.19,59.62,5.75
2015,10,1,3.93,-3.47,0.23,5.07,0.12,60.04,3.24,150.06,4.35,150.94,63.56,4.96
2015,10,2,5.49,-1.08,2.21,5.98,0.18,59.69,2.77,207.56,3.79,209.06,70.38,7.26
2015,10,3,4.6,-2.83,0.89,5.25,0.96,59.68,1.88,145.38,2.62,144.94,66.06,6.03
2015,10,4,1.53,-2.2,-0.33,5.43,3.33,59.89,2.23,91.31,2.95,92.25,79.06,3.18
2015,10,5,3.15,-2.14,0.51,5.43,1.03,59.73,3.48,193.31,4.59,194.94,72.38,3.58
2015,10,6,3.01,-2.85,0.08,5.13,0.48,59.87,1.82,200.62,2.3,214.25,70.38,3.57
2015,10,7,1.84,-2.1,-0.13,5.43,0.22,59.88,1.79,166.31,2.2,167.19,78.56,2.32
